sample,GPSC
21127_2#141.contigs_velvet.fa,23
18090_2#119.contigs_velvet.fa,23
17794_7#130.contigs_velvet.fa,23
18090_2#133.contigs_velvet.fa,23
11679_1#93.contigs_velvet.fa,23
12291_1#69.contigs_velvet.fa,23
11893_8#9.contigs_velvet.fa,23
11826_1#79.contigs_velvet.fa,23
7054_4#11.contigs_velvet.fa,23
19084_8#155.contigs_velvet.fa,23
16399_7#43.contigs_velvet.fa,23
17794_7#98.contigs_velvet.fa,23
15531_6#7.contigs_velvet.fa,23
7054_4#23.contigs_velvet.fa,23
14673_3#64.contigs_velvet.fa,23
17428_8#145.contigs_velvet.fa,23
16453_2#21.contigs_velvet.fa,23
18090_2#168.contigs_velvet.fa,23
16399_7#69.contigs_velvet.fa,23
6840_1#12.contigs_velvet.fa,23
19341_2#91.contigs_velvet.fa,23
11511_7#29.contigs_velvet.fa,23
22841_2#183.contigs_velvet.fa,23
19084_7#162.contigs_velvet.fa,23
14520_7#25.contigs_velvet.fa,23
7068_4#22.contigs_velvet.fa,23
18090_2#128.contigs_velvet.fa,23
14673_2#39.contigs_velvet.fa,23
15682_1#77.contigs_velvet.fa,23
13091_6#57.contigs_velvet.fa,23
18090_2#122.contigs_velvet.fa,23
13470_1#66.contigs_velvet.fa,23
7004_7#58.contigs_velvet.fa,23
12291_2#69.contigs_velvet.fa,23
7004_6#25.contigs_velvet.fa,23
7068_4#4.contigs_velvet.fa,23
14673_2#23.contigs_velvet.fa,23
19084_8#15.contigs_velvet.fa,23
6925_1#57.contigs_velvet.fa,23
6972_4#24.contigs_velvet.fa,23
16399_6#73.contigs_velvet.fa,23
19084_8#86.contigs_velvet.fa,23
11511_8#82.contigs_velvet.fa,23
19084_7#182.contigs_velvet.fa,23
6841_7#21.contigs_velvet.fa,23
14520_7#53.contigs_velvet.fa,23
6753_1#9.contigs_velvet.fa,23
6871_1#11.contigs_velvet.fa,23
6999_3#7.contigs_velvet.fa,23
16399_6#21.contigs_velvet.fa,23
19183_3#7.contigs_velvet.fa,23
16399_6#29.contigs_velvet.fa,23
6899_7#9.contigs_velvet.fa,23
11511_8#79.contigs_velvet.fa,23
6999_5#8.contigs_velvet.fa,23
19084_8#17.contigs_velvet.fa,23
15608_3#19.contigs_velvet.fa,23
18090_2#118.contigs_velvet.fa,23
14520_4#54.contigs_velvet.fa,23
19084_8#39.contigs_velvet.fa,23
21053_8#147.contigs_velvet.fa,23
21127_2#64.contigs_velvet.fa,23
15608_2#32.contigs_velvet.fa,23
19084_7#135.contigs_velvet.fa,23
6925_6#3.contigs_velvet.fa,23
15608_2#95.contigs_velvet.fa,23
16453_2#2.contigs_velvet.fa,23
24775_1#79.contigs_velvet.fa,23
11826_1#60.contigs_velvet.fa,23
6925_7#20.contigs_velvet.fa,23
6823_7#1.contigs_velvet.fa,23
19084_8#68.contigs_velvet.fa,23
6983_4#86.contigs_velvet.fa,23
19341_2#61.contigs_velvet.fa,23
18090_2#137.contigs_velvet.fa,23
24775_1#57.contigs_velvet.fa,23
11657_4#83.contigs_velvet.fa,23
17059_7#50.contigs_velvet.fa,23
22027_1#83.contigs_velvet.fa,23
16399_6#41.contigs_velvet.fa,23
15531_5#62.contigs_velvet.fa,23
19084_8#89.contigs_velvet.fa,23
14520_6#32.contigs_velvet.fa,23
6805_3#6.contigs_velvet.fa,23
6805_6#11.contigs_velvet.fa,23
21127_2#11.contigs_velvet.fa,23
18090_2#134.contigs_velvet.fa,23
22667_7#176.contigs_velvet.fa,23
19084_8#146.contigs_velvet.fa,23
6999_6#16.contigs_velvet.fa,23
6938_6#24.contigs_velvet.fa,23
13091_6#65.contigs_velvet.fa,23
22841_3#171.contigs_velvet.fa,23
19341_2#19.contigs_velvet.fa,23
6952_4#5.contigs_velvet.fa,23
12291_1#77.contigs_velvet.fa,23
15531_5#63.contigs_velvet.fa,23
14673_1#32.contigs_velvet.fa,23
6470_3#9.contigs_velvet.fa,23
14723_6#69.contigs_velvet.fa,23
14520_7#51.contigs_velvet.fa,23
16399_5#66.contigs_velvet.fa,23
14410_5#41.contigs_velvet.fa,23
22667_7#174.contigs_velvet.fa,23
16399_6#22.contigs_velvet.fa,23
13414_4#16.contigs_velvet.fa,23
19084_8#40.contigs_velvet.fa,23
19341_2#89.contigs_velvet.fa,23
15682_1#45.contigs_velvet.fa,23
6999_6#22.contigs_velvet.fa,23
18090_2#130.contigs_velvet.fa,23
16399_5#51.contigs_velvet.fa,23
7068_4#9.contigs_velvet.fa,23
6949_4#3.contigs_velvet.fa,23
14410_7#16.contigs_velvet.fa,23
18090_2#129.contigs_velvet.fa,23
22841_2#177.contigs_velvet.fa,23
14410_4#77.contigs_velvet.fa,23
13091_6#14.contigs_velvet.fa,23
12291_3#54.contigs_velvet.fa,23
13091_6#43.contigs_velvet.fa,23
19084_7#114.contigs_velvet.fa,23
13414_4#15.contigs_velvet.fa,23
11658_1#30.contigs_velvet.fa,23
22114_6#44.contigs_velvet.fa,23
19084_7#110.contigs_velvet.fa,23
23164_8#148.contigs_velvet.fa,23
21127_2#150.contigs_velvet.fa,23
6972_4#22.contigs_velvet.fa,23
21127_2#177.contigs_velvet.fa,23
15608_3#24.contigs_velvet.fa,23
14520_4#37.contigs_velvet.fa,23
18090_2#181.contigs_velvet.fa,23
11822_1#35.contigs_velvet.fa,23
14520_5#77.contigs_velvet.fa,23
15682_1#57.contigs_velvet.fa,23
22841_4#53.contigs_velvet.fa,23
11860_6#59.contigs_velvet.fa,23
15873_3#20.contigs_velvet.fa,23
14723_6#86.contigs_velvet.fa,23
14520_5#45.contigs_velvet.fa,23
19341_2#162.contigs_velvet.fa,23
11657_4#87.contigs_velvet.fa,23
13091_5#75.contigs_velvet.fa,23
12291_3#13.contigs_velvet.fa,23
21127_2#88.contigs_velvet.fa,23
17175_5#31.contigs_velvet.fa,23
7068_4#13.contigs_velvet.fa,23
6925_7#10.contigs_velvet.fa,23
14673_3#12.contigs_velvet.fa,23
12291_1#50.contigs_velvet.fa,23
18090_2#155.contigs_velvet.fa,23
6999_7#18.contigs_velvet.fa,23
15531_5#75.contigs_velvet.fa,23
19341_2#156.contigs_velvet.fa,23
14355_8#63.contigs_velvet.fa,23
22841_2#162.contigs_velvet.fa,23
14673_4#47.contigs_velvet.fa,23
7054_6#21.contigs_velvet.fa,23
17794_7#68.contigs_velvet.fa,23
15682_2#7.contigs_velvet.fa,24
11860_6#34.contigs_velvet.fa,24
21903_8#253.contigs_velvet.fa,24
17175_8#61.contigs_velvet.fa,24
14913_2#75.contigs_velvet.fa,24
14913_3#37.contigs_velvet.fa,24
21903_8#216.contigs_velvet.fa,24
6999_6#1.contigs_velvet.fa,24
6512_1#4.contigs_velvet.fa,24
6472_5#8.contigs_velvet.fa,24
11860_5#9.contigs_velvet.fa,24
12162_1#51.contigs_velvet.fa,24
14913_3#10.contigs_velvet.fa,24
13154_3#87.contigs_velvet.fa,24
6952_4#17.contigs_velvet.fa,24
17966_5#142.contigs_velvet.fa,24
15608_3#79.contigs_velvet.fa,24
13415_7#49.contigs_velvet.fa,24
13415_7#28.contigs_velvet.fa,24
12754_4#55.contigs_velvet.fa,24
22695_3#241.contigs_velvet.fa,24
6470_3#22.contigs_velvet.fa,24
6472_7#21.contigs_velvet.fa,24
6470_6#11.contigs_velvet.fa,24
6512_3#10.contigs_velvet.fa,24
22027_1#35.contigs_velvet.fa,24
15608_3#44.contigs_velvet.fa,24
18090_2#123.contigs_velvet.fa,24
6470_4#7.contigs_velvet.fa,24
22695_3#53.contigs_velvet.fa,24
11860_6#5.contigs_velvet.fa,24
15608_4#36.contigs_velvet.fa,24
11860_7#36.contigs_velvet.fa,24
6472_5#6.contigs_velvet.fa,24
15682_2#41.contigs_velvet.fa,24
11860_6#16.contigs_velvet.fa,24
6472_8#2.contigs_velvet.fa,24
6512_6#3.contigs_velvet.fa,24
12291_3#9.contigs_velvet.fa,24
15608_2#59.contigs_velvet.fa,24
10050_2#83.contigs_velvet.fa,24
15608_5#70.contigs_velvet.fa,24
6472_7#16.contigs_velvet.fa,24
14673_2#45.contigs_velvet.fa,24
11860_6#11.contigs_velvet.fa,24
6470_4#6.contigs_velvet.fa,24
14913_2#83.contigs_velvet.fa,24
15608_3#78.contigs_velvet.fa,24
6472_6#7.contigs_velvet.fa,24
15608_4#27.contigs_velvet.fa,24
21946_6#315.contigs_velvet.fa,24
11861_4#61.contigs_velvet.fa,24
11860_7#17.contigs_velvet.fa,24
15608_4#50.contigs_velvet.fa,24
11860_7#45.contigs_velvet.fa,24
6470_4#18.contigs_velvet.fa,24
15608_5#80.contigs_velvet.fa,24
11861_2#13.contigs_velvet.fa,24
11860_6#6.contigs_velvet.fa,24
14412_1#3.contigs_velvet.fa,24
23495_7#89.contigs_velvet.fa,24
10050_2#7.contigs_velvet.fa,24
6470_4#14.contigs_velvet.fa,24
6999_1#11.contigs_velvet.fa,24
6470_5#16.contigs_velvet.fa,24
21946_6#358.contigs_velvet.fa,24
10208_2#86.contigs_velvet.fa,24
10050_2#22.contigs_velvet.fa,24
21903_8#281.contigs_velvet.fa,24
14410_8#46.contigs_velvet.fa,24
6470_6#1.contigs_velvet.fa,24
10208_2#65.contigs_velvet.fa,24
21946_6#311.contigs_velvet.fa,24
22709_8#291.contigs_velvet.fa,24
21903_8#10.contigs_velvet.fa,24
21903_8#237.contigs_velvet.fa,24
6470_3#4.contigs_velvet.fa,24
14936_4#78.contigs_velvet.fa,24
6472_8#9.contigs_velvet.fa,24
22667_8#60.contigs_velvet.fa,24
21999_8#124.contigs_velvet.fa,24
22709_8#345.contigs_velvet.fa,24
11861_4#79.contigs_velvet.fa,24
21946_6#300.contigs_velvet.fa,24
9953_7#67.contigs_velvet.fa,24
14673_1#7.contigs_velvet.fa,24
15682_1#30.contigs_velvet.fa,24
6999_1#3.contigs_velvet.fa,24
6470_6#23.contigs_velvet.fa,24
6512_1#6.contigs_velvet.fa,24
14412_3#50.contigs_velvet.fa,24
11860_5#74.contigs_velvet.fa,24
14723_5#2.contigs_velvet.fa,24
21053_8#178.contigs_velvet.fa,24
11861_4#66.contigs_velvet.fa,24
13154_4#6.contigs_velvet.fa,24
21903_8#246.contigs_velvet.fa,24
14723_6#77.contigs_velvet.fa,24
21903_8#22.contigs_velvet.fa,24
21903_8#247.contigs_velvet.fa,24
14555_4#2.contigs_velvet.fa,24
10208_2#78.contigs_velvet.fa,24
11861_5#63.contigs_velvet.fa,24
6470_4#5.contigs_velvet.fa,24
14673_1#5.contigs_velvet.fa,24
21903_8#24.contigs_velvet.fa,24
13470_1#80.contigs_velvet.fa,24
12837_3#41.contigs_velvet.fa,24
11860_6#23.contigs_velvet.fa,24
6472_5#15.contigs_velvet.fa,24
6999_5#5.contigs_velvet.fa,24
12837_5#6.contigs_velvet.fa,24
11860_6#70.contigs_velvet.fa,24
7622_4#48.contigs_velvet.fa,24
14913_2#4.contigs_velvet.fa,24
11861_5#71.contigs_velvet.fa,24
13414_4#26.contigs_velvet.fa,24
13415_5#85.contigs_velvet.fa,24
14410_8#81.contigs_velvet.fa,24
11860_4#55.contigs_velvet.fa,24
6472_8#1.contigs_velvet.fa,24
6472_5#20.contigs_velvet.fa,24
15608_3#58.contigs_velvet.fa,24
14723_5#6.contigs_velvet.fa,24
11861_5#49.contigs_velvet.fa,24
11860_7#26.contigs_velvet.fa,24
6472_7#23.contigs_velvet.fa,24
6472_5#11.contigs_velvet.fa,24
21946_6#122.contigs_velvet.fa,24
6472_6#6.contigs_velvet.fa,24
14673_2#18.contigs_velvet.fa,24
21903_8#124.contigs_velvet.fa,24
11860_5#44.contigs_velvet.fa,24
11861_1#68.contigs_velvet.fa,24
13415_6#86.contigs_velvet.fa,24
10208_2#7.contigs_velvet.fa,24
12837_4#27.contigs_velvet.fa,24
21903_8#9.contigs_velvet.fa,24
22841_1#74.contigs_velvet.fa,24
19341_3#126.contigs_velvet.fa,24
15682_1#21.contigs_velvet.fa,24
11861_3#23.contigs_velvet.fa,24
14673_4#44.contigs_velvet.fa,24
6470_3#8.contigs_velvet.fa,24
11860_4#23.contigs_velvet.fa,24
6470_6#8.contigs_velvet.fa,24
11657_2#16.contigs_velvet.fa,24
11822_8#38.contigs_velvet.fa,24
21903_8#121.contigs_velvet.fa,24
6472_6#2.contigs_velvet.fa,24
9953_7#80.contigs_velvet.fa,24
10071_4#73.contigs_velvet.fa,24
12837_4#42.contigs_velvet.fa,24
11860_4#39.contigs_velvet.fa,24
14412_2#45.contigs_velvet.fa,24
21903_8#142.contigs_velvet.fa,24
6470_5#1.contigs_velvet.fa,24
11861_4#82.contigs_velvet.fa,24
12045_8#81.contigs_velvet.fa,24
15608_4#76.contigs_velvet.fa,24
11860_5#38.contigs_velvet.fa,24
11658_1#5.contigs_velvet.fa,24
6470_5#6.contigs_velvet.fa,24
6472_7#2.contigs_velvet.fa,24
13415_8#69.contigs_velvet.fa,24
6470_6#13.contigs_velvet.fa,24
6569_8#10.contigs_velvet.fa,24
14723_6#70.contigs_velvet.fa,24
14673_2#69.contigs_velvet.fa,24
11860_4#24.contigs_velvet.fa,24
13415_6#65.contigs_velvet.fa,24
13353_7#88.contigs_velvet.fa,24
21946_6#178.contigs_velvet.fa,24
13415_5#55.contigs_velvet.fa,24
13414_8#38.contigs_velvet.fa,24
6470_4#10.contigs_velvet.fa,24
11860_8#29.contigs_velvet.fa,24
6470_3#17.contigs_velvet.fa,24
13414_1#77.contigs_velvet.fa,24
13415_7#71.contigs_velvet.fa,24
11861_5#10.contigs_velvet.fa,24
22695_3#162.contigs_velvet.fa,24
6999_5#12.contigs_velvet.fa,24
14257_1#38.contigs_velvet.fa,24
15608_2#56.contigs_velvet.fa,24
15682_1#95.contigs_velvet.fa,24
14673_1#33.contigs_velvet.fa,24
6512_5#14.contigs_velvet.fa,24
6470_6#3.contigs_velvet.fa,24
23495_7#41.contigs_velvet.fa,24
11861_2#18.contigs_velvet.fa,24
21903_8#40.contigs_velvet.fa,24
13415_6#8.contigs_velvet.fa,24
6472_5#5.contigs_velvet.fa,24
22841_4#5.contigs_velvet.fa,24
11860_8#91.contigs_velvet.fa,24
6512_3#5.contigs_velvet.fa,24
13414_2#54.contigs_velvet.fa,24
15682_2#60.contigs_velvet.fa,24
21127_2#93.contigs_velvet.fa,24
15682_2#26.contigs_velvet.fa,24
21127_2#104.contigs_velvet.fa,24
14723_6#81.contigs_velvet.fa,24
14566_6#54.contigs_velvet.fa,24
15608_3#80.contigs_velvet.fa,24
11860_4#71.contigs_velvet.fa,24
6952_4#19.contigs_velvet.fa,24
11860_8#55.contigs_velvet.fa,24
11511_7#46.contigs_velvet.fa,24
14723_6#75.contigs_velvet.fa,24
7622_5#52.contigs_velvet.fa,24
6470_3#21.contigs_velvet.fa,24
12837_5#50.contigs_velvet.fa,24
11861_4#92.contigs_velvet.fa,24
14673_2#2.contigs_velvet.fa,24
17059_7#24.contigs_velvet.fa,25
14913_4#66.contigs_velvet.fa,25
6593_4#24.contigs_velvet.fa,25
7004_6#34.contigs_velvet.fa,25
13415_6#52.contigs_velvet.fa,25
6823_6#20.contigs_velvet.fa,25
15995_2#71.contigs_velvet.fa,25
6983_3#58.contigs_velvet.fa,25
6805_5#23.contigs_velvet.fa,25
17138_4#78.contigs_velvet.fa,25
6753_1#14.contigs_velvet.fa,25
14913_5#53.contigs_velvet.fa,25
17059_8#41.contigs_velvet.fa,25
15995_2#7.contigs_velvet.fa,25
15995_1#167.contigs_velvet.fa,25
6753_4#3.contigs_velvet.fa,25
17059_7#7.contigs_velvet.fa,25
16288_5#22.contigs_velvet.fa,25
17138_4#31.contigs_velvet.fa,25
17175_4#40.contigs_velvet.fa,25
16288_5#57.contigs_velvet.fa,25
6972_4#15.contigs_velvet.fa,25
6805_3#2.contigs_velvet.fa,25
6680_8#19.contigs_velvet.fa,25
14913_4#68.contigs_velvet.fa,25
6830_3#4.contigs_velvet.fa,25
15995_2#125.contigs_velvet.fa,25
15841_3#52.contigs_velvet.fa,25
15277_1#46.contigs_velvet.fa,25
6730_3#17.contigs_velvet.fa,25
6753_2#23.contigs_velvet.fa,25
15873_1#63.contigs_velvet.fa,25
7011_6#18.contigs_velvet.fa,25
16288_4#8.contigs_velvet.fa,25
7054_5#13.contigs_velvet.fa,25
6731_6#8.contigs_velvet.fa,25
14913_4#80.contigs_velvet.fa,25
6736_8#13.contigs_velvet.fa,25
15841_5#40.contigs_velvet.fa,25
17059_6#94.contigs_velvet.fa,25
6631_3#17.contigs_velvet.fa,25
6753_4#2.contigs_velvet.fa,25
6983_8#96.contigs_velvet.fa,25
15841_5#80.contigs_velvet.fa,25
6731_5#5.contigs_velvet.fa,25
6925_8#14.contigs_velvet.fa,25
16288_6#52.contigs_velvet.fa,25
17150_4#94.contigs_velvet.fa,25
17059_7#82.contigs_velvet.fa,25
6871_1#6.contigs_velvet.fa,25
7011_3#11.contigs_velvet.fa,25
6736_4#21.contigs_velvet.fa,25
6949_1#3.contigs_velvet.fa,25
14913_4#87.contigs_velvet.fa,25
6949_4#4.contigs_velvet.fa,25
6899_7#13.contigs_velvet.fa,25
6731_6#23.contigs_velvet.fa,25
14913_7#43.contigs_velvet.fa,25
6680_5#14.contigs_velvet.fa,25
15874_1#26.contigs_velvet.fa,25
17059_6#20.contigs_velvet.fa,25
18090_1#121.contigs_velvet.fa,25
17138_3#64.contigs_velvet.fa,25
6631_4#18.contigs_velvet.fa,25
6983_8#93.contigs_velvet.fa,25
6972_5#18.contigs_velvet.fa,25
6753_2#10.contigs_velvet.fa,25
15841_5#54.contigs_velvet.fa,25
17059_8#67.contigs_velvet.fa,25
6871_2#1.contigs_velvet.fa,25
6949_4#16.contigs_velvet.fa,25
6925_3#17.contigs_velvet.fa,25
6925_6#20.contigs_velvet.fa,25
14566_5#35.contigs_velvet.fa,25
6938_6#8.contigs_velvet.fa,25
14566_6#29.contigs_velvet.fa,25
17059_7#85.contigs_velvet.fa,25
6840_3#22.contigs_velvet.fa,25
15841_4#87.contigs_velvet.fa,25
7004_5#5.contigs_velvet.fa,25
16288_6#12.contigs_velvet.fa,25
17150_6#26.contigs_velvet.fa,25
7004_8#75.contigs_velvet.fa,25
14936_4#6.contigs_velvet.fa,25
6755_4#15.contigs_velvet.fa,25
6823_5#13.contigs_velvet.fa,25
17150_6#56.contigs_velvet.fa,25
6736_4#7.contigs_velvet.fa,25
6630_4#22.contigs_velvet.fa,25
6714_7#8.contigs_velvet.fa,25
15995_2#48.contigs_velvet.fa,25
17138_5#65.contigs_velvet.fa,25
17138_3#53.contigs_velvet.fa,25
6938_5#11.contigs_velvet.fa,25
15874_1#13.contigs_velvet.fa,25
6925_4#14.contigs_velvet.fa,25
14257_1#21.contigs_velvet.fa,25
14913_4#89.contigs_velvet.fa,25
6259_7#10.contigs_velvet.fa,25
17059_8#6.contigs_velvet.fa,25
6807_2#22.contigs_velvet.fa,25
17138_4#30.contigs_velvet.fa,25
7068_4#14.contigs_velvet.fa,25
14913_7#50.contigs_velvet.fa,25
7004_5#2.contigs_velvet.fa,25
6972_4#16.contigs_velvet.fa,25
6823_5#1.contigs_velvet.fa,25
6925_5#21.contigs_velvet.fa,25
6899_5#20.contigs_velvet.fa,25
14913_4#35.contigs_velvet.fa,25
6925_3#20.contigs_velvet.fa,25
6949_3#9.contigs_velvet.fa,25
15995_2#66.contigs_velvet.fa,25
6807_3#16.contigs_velvet.fa,25
15873_1#42.contigs_velvet.fa,25
7092_6#5.contigs_velvet.fa,25
17138_3#39.contigs_velvet.fa,25
14412_2#79.contigs_velvet.fa,25
14412_2#83.contigs_velvet.fa,25
17175_8#79.contigs_velvet.fa,25
14913_4#46.contigs_velvet.fa,25
6830_3#14.contigs_velvet.fa,25
6823_7#7.contigs_velvet.fa,25
14936_4#9.contigs_velvet.fa,25
16288_5#37.contigs_velvet.fa,25
6823_1#19.contigs_velvet.fa,25
14913_2#8.contigs_velvet.fa,25
6805_2#19.contigs_velvet.fa,25
17059_8#30.contigs_velvet.fa,25
14412_2#85.contigs_velvet.fa,25
6753_3#23.contigs_velvet.fa,25
14913_2#72.contigs_velvet.fa,25
6949_2#8.contigs_velvet.fa,25
16288_4#56.contigs_velvet.fa,25
17150_6#1.contigs_velvet.fa,25
15841_6#38.contigs_velvet.fa,25
14913_5#18.contigs_velvet.fa,25
17059_7#66.contigs_velvet.fa,25
17059_7#89.contigs_velvet.fa,25
6972_3#3.contigs_velvet.fa,25
16288_8#15.contigs_velvet.fa,25
7004_7#60.contigs_velvet.fa,25
17175_7#21.contigs_velvet.fa,25
14913_4#69.contigs_velvet.fa,25
17059_8#3.contigs_velvet.fa,25
17175_6#13.contigs_velvet.fa,25
6753_2#7.contigs_velvet.fa,25
17059_8#5.contigs_velvet.fa,25
6736_7#8.contigs_velvet.fa,25
17175_6#1.contigs_velvet.fa,25
6871_1#22.contigs_velvet.fa,25
19952_3#181.contigs_velvet.fa,25
17059_7#9.contigs_velvet.fa,25
17059_8#26.contigs_velvet.fa,25
17175_7#53.contigs_velvet.fa,25
15873_1#76.contigs_velvet.fa,25
6871_2#3.contigs_velvet.fa,25
17870_7#79.contigs_velvet.fa,25
14566_5#15.contigs_velvet.fa,25
6755_1#19.contigs_velvet.fa,25
15995_2#54.contigs_velvet.fa,25
14913_4#3.contigs_velvet.fa,25
6730_5#16.contigs_velvet.fa,25
6823_7#6.contigs_velvet.fa,25
6938_8#18.contigs_velvet.fa,25
6730_5#1.contigs_velvet.fa,25
6807_1#5.contigs_velvet.fa,25
6805_2#8.contigs_velvet.fa,25
17059_7#55.contigs_velvet.fa,25
6753_1#11.contigs_velvet.fa,25
6983_4#92.contigs_velvet.fa,25
15995_2#189.contigs_velvet.fa,25
15841_5#9.contigs_velvet.fa,25
6641_6#22.contigs_velvet.fa,25
17175_7#30.contigs_velvet.fa,25
17150_4#3.contigs_velvet.fa,25
17138_4#75.contigs_velvet.fa,25
15995_2#72.contigs_velvet.fa,25
6630_3#5.contigs_velvet.fa,25
15841_2#82.contigs_velvet.fa,25
16288_5#47.contigs_velvet.fa,25
6753_2#1.contigs_velvet.fa,25
17059_8#33.contigs_velvet.fa,25
17150_6#57.contigs_velvet.fa,25
6755_4#9.contigs_velvet.fa,25
15841_5#76.contigs_velvet.fa,25
6938_3#32.contigs_velvet.fa,25
13415_8#86.contigs_velvet.fa,25
14913_5#31.contigs_velvet.fa,25
6805_3#14.contigs_velvet.fa,25
15995_2#120.contigs_velvet.fa,25
7038_7#5.contigs_velvet.fa,25
16288_3#65.contigs_velvet.fa,25
6841_7#3.contigs_velvet.fa,25
17138_4#74.contigs_velvet.fa,25
7038_5#19.contigs_velvet.fa,25
15731_8#92.contigs_velvet.fa,25
15841_5#52.contigs_velvet.fa,25
17175_5#72.contigs_velvet.fa,25
6736_4#12.contigs_velvet.fa,25
6983_4#87.contigs_velvet.fa,25
17175_5#47.contigs_velvet.fa,25
14566_6#56.contigs_velvet.fa,25
6983_5#8.contigs_velvet.fa,25
15841_5#70.contigs_velvet.fa,25
6805_7#13.contigs_velvet.fa,25
6972_3#9.contigs_velvet.fa,25
6731_6#5.contigs_velvet.fa,25
17175_8#43.contigs_velvet.fa,25
6938_5#9.contigs_velvet.fa,25
14566_6#27.contigs_velvet.fa,26
10395_5#53.contigs_velvet.fa,26
19341_2#34.contigs_velvet.fa,26
15531_2#33.contigs_velvet.fa,26
15531_2#28.contigs_velvet.fa,26
14723_2#13.contigs_velvet.fa,26
17966_5#75.contigs_velvet.fa,26
14410_5#1.contigs_velvet.fa,26
14520_7#76.contigs_velvet.fa,26
14410_6#23.contigs_velvet.fa,26
17175_8#84.contigs_velvet.fa,26
15873_3#59.contigs_velvet.fa,26
17870_8#125.contigs_velvet.fa,26
9789_2#53.contigs_velvet.fa,26
15378_2#39.contigs_velvet.fa,26
22841_4#142.contigs_velvet.fa,26
17150_5#64.contigs_velvet.fa,26
16399_7#16.contigs_velvet.fa,26
14410_4#84.contigs_velvet.fa,26
14410_6#40.contigs_velvet.fa,26
15531_6#23.contigs_velvet.fa,26
17794_7#180.contigs_velvet.fa,26
15531_5#51.contigs_velvet.fa,26
15531_6#46.contigs_velvet.fa,26
14913_4#60.contigs_velvet.fa,26
14410_5#4.contigs_velvet.fa,26
15378_4#27.contigs_velvet.fa,26
14410_6#7.contigs_velvet.fa,26
6805_3#24.contigs_velvet.fa,26
11893_1#34.contigs_velvet.fa,26
15873_4#71.contigs_velvet.fa,26
16288_4#58.contigs_velvet.fa,26
14257_1#52.contigs_velvet.fa,26
14410_6#36.contigs_velvet.fa,26
17150_6#73.contigs_velvet.fa,26
15531_6#55.contigs_velvet.fa,26
14913_2#76.contigs_velvet.fa,26
14410_6#46.contigs_velvet.fa,26
17175_5#3.contigs_velvet.fa,26
17138_3#50.contigs_velvet.fa,26
22114_6#60.contigs_velvet.fa,26
17150_6#17.contigs_velvet.fa,26
17138_3#3.contigs_velvet.fa,26
15531_5#41.contigs_velvet.fa,26
17138_3#55.contigs_velvet.fa,26
6680_8#14.contigs_velvet.fa,26
14520_6#77.contigs_velvet.fa,26
14673_4#85.contigs_velvet.fa,26
17175_7#62.contigs_velvet.fa,26
6641_6#11.contigs_velvet.fa,26
14913_5#12.contigs_velvet.fa,26
17428_8#179.contigs_velvet.fa,26
14913_7#46.contigs_velvet.fa,26
22027_1#133.contigs_velvet.fa,26
20957_7#134.contigs_velvet.fa,26
14723_6#38.contigs_velvet.fa,26
17150_6#44.contigs_velvet.fa,26
17150_6#74.contigs_velvet.fa,26
19084_7#30.contigs_velvet.fa,26
14913_5#17.contigs_velvet.fa,26
17870_8#59.contigs_velvet.fa,26
14410_6#42.contigs_velvet.fa,26
14723_2#61.contigs_velvet.fa,26
15531_6#47.contigs_velvet.fa,26
17966_5#87.contigs_velvet.fa,26
14913_3#78.contigs_velvet.fa,26
22841_4#65.contigs_velvet.fa,26
17966_5#106.contigs_velvet.fa,26
13415_5#33.contigs_velvet.fa,26
15378_2#54.contigs_velvet.fa,26
20957_7#112.contigs_velvet.fa,26
19084_7#46.contigs_velvet.fa,26
14410_5#6.contigs_velvet.fa,26
14913_2#74.contigs_velvet.fa,26
17870_8#60.contigs_velvet.fa,26
17175_8#12.contigs_velvet.fa,26
17966_5#40.contigs_velvet.fa,26
16399_5#4.contigs_velvet.fa,26
14520_6#93.contigs_velvet.fa,26
22027_1#106.contigs_velvet.fa,26
20957_7#130.contigs_velvet.fa,26
19084_7#40.contigs_velvet.fa,26
17966_5#102.contigs_velvet.fa,26
14913_7#2.contigs_velvet.fa,26
16288_5#33.contigs_velvet.fa,26
14913_4#64.contigs_velvet.fa,26
14410_4#46.contigs_velvet.fa,26
14410_5#11.contigs_velvet.fa,26
17175_8#92.contigs_velvet.fa,26
14723_6#46.contigs_velvet.fa,26
18456_1#178.contigs_velvet.fa,26
14520_7#36.contigs_velvet.fa,26
14412_2#21.contigs_velvet.fa,26
14410_5#63.contigs_velvet.fa,26
15378_2#29.contigs_velvet.fa,26
15531_6#33.contigs_velvet.fa,26
14936_5#78.contigs_velvet.fa,26
15378_2#23.contigs_velvet.fa,26
19341_2#42.contigs_velvet.fa,26
15531_6#41.contigs_velvet.fa,26
14520_7#27.contigs_velvet.fa,26
19341_2#24.contigs_velvet.fa,26
14723_1#78.contigs_velvet.fa,26
17870_8#89.contigs_velvet.fa,26
17150_6#45.contigs_velvet.fa,26
6731_5#20.contigs_velvet.fa,26
14410_4#83.contigs_velvet.fa,26
14257_1#46.contigs_velvet.fa,26
22027_1#151.contigs_velvet.fa,26
12837_2#55.contigs_velvet.fa,26
17870_8#136.contigs_velvet.fa,26
14410_4#22.contigs_velvet.fa,26
14913_2#34.contigs_velvet.fa,26
17870_7#179.contigs_velvet.fa,26
